synonyme	name
[Ss][.]? ?[Nn][.]?	
[Ss]ine [Nn]omine	
[Tt]ekijä	<Author>
[Aa]uthor	<Author>
[Aa]uktor	<Author>
[Aa]uctor	<Author>
[Oo]makustanne	<Author>
[Ff]örfattare	<Author>
