White, John (1575-1648);White, John (1575-1648)
White, John (1590-1645);White, John (1590-1645)
White, John (1685-1755);White, John (1685-1755)
Wilkes, John (1727-1797);Wilkes, John (1725-1797);Wilkes, John (1727-1797)
Wilkinson, Henry (1610-1675);Wilkinson, Henry (1610-1675)
Wilkyinson, Henry (1600-1699);Wilkinson, Henry (active during 1600-1699);Wilkyinson, Henry (1600-1699)
Willard, Joseph (1738-1804);Willard, Joseph (1738-1804)
Willard, Joseph (1741-1828);Willard, Joseph (1741-1828)
Williams, John (1664-1729);Williams, John (1664-1729)
Williams, John (1783-NA);Williams, John (???1783-NA);Williams, John (1783-NA)
Williams, John (NA-1791);Williams, John (???NA-1791);Williams, John (NA-1791)
Williams, John (NA-NA);Williams, John (???NA-NA);Williams, John (NA-NA)
Williams, Roger (1540-1595);Williams, Roger (1540-1595)
Williams, Roger (1604-1683);Williams, Roger (1604-1683)
Williams, Roger (NA-NA);Williams, Roger (???NA-NA);Williams, Roger (NA-NA)
Williams, William (1613-NA);Williams, William (???1613-NA);Williams, William (1613-NA)
Williams, William (1634-1700);Williams, William (1634-1700)
Williams, William (1665-1741);Williams, William (1665-1741)
Williams, William (1717-1791);Williams, William (1717-1791)
Williams, William (1731-1811);Williams, William (1731-1811)
Williams, William (NA-1785);Williams, William (???NA-1785);Williams, William (NA-1785)
Williams, William (NA-NA);Williams, William (???NA-NA);Williams, William (NA-NA)
Wilson, John (1588-1667);Wilson, John (1588-1667)
Wilson, John (1626-1696);Wilson, John (1626-1696)
Wilson, John (1654-1719);Wilson, John (1654-1719)
Wilson, John (NA-NA);Wilson, John (???NA-NA);Wilson, John (NA-NA)
Wilson, William (1690-1741);Wilson, William (1690-1741)
Wilson, William (1762-1800);Wilson, William (1762-1800)
Wishart, George (1599-1671);Wishart, George (1599-1671)
Wishart, George (1703-1785);Wishart, George (1703-1785)
Wood, William (1629-1635);Wood, William (active 1629-1635);Wood, William (1629-1635)
Wood, William (1688-1635);Wood, William (???1688-1635);Wood, William (1688-1635)
Wright, Thomas (1707-1754);Wright, Thomas (???1707-1754);Wright, Thomas (1707-1754)
Wright, Thomas (1758-1812);Wright, Thomas (???1758-1812);Wright, Thomas (1758-1812)
Wright, Thomas (NA-NA);Wright, Thomas (???NA-NA);Wright, Thomas (NA-NA)
Young, William (1725-1788);Young, William (1725-1788)
Young, William (1749-1815);Young, William (1749-1815)
