Buck;männlich
Buckie;männlich
Bucky;männlich
Bud;männlich
Budd;männlich
Buddie;männlich
Buddy;männlich
Buiron;männlich
Burak;männlich
Burch;männlich
Burckhard;männlich
Burg;männlich
Burgess;männlich
Burghard;männlich
Burgol;männlich
Burian;männlich
Burk;männlich
Burkard;männlich
Burkart;männlich
Burke;männlich
Burkhard;männlich
Burkhardt;männlich
Burkhart;männlich
Burl;männlich
Burlie;männlich
Burnaby;männlich
Burnard;männlich
Burr;männlich
Burt;männlich
Burtie;männlich
Burton;männlich
Burty;männlich
Buster;männlich
Butch;männlich
Butz;männlich
Buz;männlich
Byram;männlich
Byran;männlich
Byrann;männlich
Byrle;männlich
Byrom;männlich
Byron;unspezifisch
Bábis;männlich
Béla;männlich
Bénédict;männlich
Bílis;männlich
Bülent;männlich
Cad;männlich
Caddric;männlich
Cade;männlich
Cadeo;männlich
Caedmon;männlich
Cael;männlich
Caesar;männlich
Caiaphas;männlich
Caiden;männlich
Cailan;männlich
Cain;männlich
Cainan;männlich
Caius;männlich
Cal;unspezifisch
Calder;männlich
Caldwell;männlich
Cale;männlich
Caleb;männlich
Calhoun;männlich
Caligula;männlich
Calimero;männlich
Callan;männlich
Callean;männlich
Callisto;männlich
Callum;männlich
Calogero;männlich
Calv;männlich
Calvin;männlich
Calvino;männlich
Cam;unspezifisch
Camden;männlich
Cameron;unspezifisch
Camey;männlich
Camill;männlich
Camille;unspezifisch
Camillo;männlich
Cammy;unspezifisch
Campbell;männlich
Camren;männlich
Camulos;männlich
Can;männlich
Candidus;männlich
Car;männlich
Carce;männlich
Care;männlich
Carey;unspezifisch
Carl;männlich
Carl-Heinz;männlich
Carleton;männlich
Carlie;unspezifisch
Carlin;unspezifisch
Carling;männlich
Carlo;männlich
Carlos;männlich
Carlton;männlich
Carly;unspezifisch
Carlyle;männlich
Carmelo;männlich
Carmi;männlich
Carmine;unspezifisch
Carney;männlich
Carny;männlich
Carolus;männlich
Carpus;männlich
Carr;männlich
Carrick;männlich
Carrol;männlich
Carroll;unspezifisch
Carson;männlich
Carsten;männlich
Cart;männlich
Carter;männlich
Carver;männlich
Cary;unspezifisch
Caryl;unspezifisch
Casar;männlich
Case;männlich
Casey;unspezifisch
Cash;männlich
Casimir;männlich
Casimiro;männlich
Cason;männlich
Caspar;männlich
Casper;männlich
Cass;unspezifisch
Cassidy;männlich
Cassie;unspezifisch
Cassim;männlich
Cassius;männlich
Castor;männlich
Cato;männlich
Caton;männlich
